GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0022100972,345,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,9,25,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-98,122,1,0,20220307,DAL,UTA
Shot Chart Detail,0022100972,354,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,8,20,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,202,155,1,0,20220307,DAL,UTA
Shot Chart Detail,0022100972,385,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,5,37,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-62,243,1,1,20220307,DAL,UTA
Shot Chart Detail,0022100972,388,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,5,0,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-175,207,1,0,20220307,DAL,UTA
Shot Chart Detail,0022100972,403,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,3,46,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,168,195,1,1,20220307,DAL,UTA
Shot Chart Detail,0022100972,405,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,3,15,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-110,244,1,0,20220307,DAL,UTA
Shot Chart Detail,0022100972,441,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,1,34,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,12,172,1,1,20220307,DAL,UTA
Shot Chart Detail,0022100972,443,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,0,59,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,194,162,1,1,20220307,DAL,UTA
Shot Chart Detail,0022100972,536,1629029,Luka Dončić,1610612742,Dallas Mavericks,4,6,6,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,169,179,1,1,20220307,DAL,UTA
Shot Chart Detail,0022100972,549,1629029,Luka Dončić,1610612742,Dallas Mavericks,4,5,10,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,110,233,1,0,20220307,DAL,UTA
Shot Chart Detail,0022100972,577,1629029,Luka Dončić,1610612742,Dallas Mavericks,4,2,56,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,83,74,1,0,20220307,DAL,UTA
Shot Chart Detail,0022100988,13,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,10,50,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-58,64,1,0,20220309,DAL,NYK
Shot Chart Detail,0022100988,45,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,7,56,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-66,263,1,0,20220309,DAL,NYK
Shot Chart Detail,0022100988,50,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,7,19,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,62,54,1,1,20220309,DAL,NYK
Shot Chart Detail,0022100988,54,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,6,52,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,61,116,1,0,20220309,DAL,NYK
Shot Chart Detail,0022100988,92,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,4,17,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,200,164,1,0,20220309,DAL,NYK
Shot Chart Detail,0022100988,96,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,4,10,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,11,1,1,20220309,DAL,NYK
Shot Chart Detail,0022100988,126,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,2,47,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-110,10,1,0,20220309,DAL,NYK
Shot Chart Detail,0022100988,137,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,2,14,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,70,44,1,1,20220309,DAL,NYK
Shot Chart Detail,0022100988,149,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,1,20,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-173,207,1,0,20220309,DAL,NYK
Shot Chart Detail,0022100988,248,1629029,Luka Dončić,1610612742,Dallas Mavericks,2,4,49,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,26,20,1,0,20220309,DAL,NYK
Shot Chart Detail,0022100988,294,1629029,Luka Dončić,1610612742,Dallas Mavericks,2,1,40,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,167,129,1,1,20220309,DAL,NYK
Shot Chart Detail,0022100988,309,1629029,Luka Dončić,1610612742,Dallas Mavericks,2,0,9,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-62,272,1,0,20220309,DAL,NYK
Shot Chart Detail,0022100988,351,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,9,44,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,53,250,1,1,20220309,DAL,NYK
Shot Chart Detail,0022100988,355,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,9,13,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-88,151,1,1,20220309,DAL,NYK
Shot Chart Detail,0022100988,361,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,8,48,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-93,241,1,1,20220309,DAL,NYK
Shot Chart Detail,0022100988,364,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,8,29,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-64,43,1,1,20220309,DAL,NYK
Shot Chart Detail,0022100988,382,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,7,3,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,12,19,1,1,20220309,DAL,NYK
Shot Chart Detail,0022100988,397,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,5,59,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-5,272,1,0,20220309,DAL,NYK
Shot Chart Detail,0022100988,407,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,5,35,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-206,152,1,0,20220309,DAL,NYK
Shot Chart Detail,0022100988,423,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,4,19,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,26,38,1,1,20220309,DAL,NYK
Shot Chart Detail,0022100988,439,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,2,54,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-162,213,1,1,20220309,DAL,NYK
Shot Chart Detail,0022100988,466,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,0,35,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-213,167,1,0,20220309,DAL,NYK
Shot Chart Detail,0022100988,560,1629029,Luka Dončić,1610612742,Dallas Mavericks,4,7,21,Made Shot,Turnaround Fadeaway Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-48,73,1,1,20220309,DAL,NYK
Shot Chart Detail,0022100988,581,1629029,Luka Dončić,1610612742,Dallas Mavericks,4,5,44,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,163,204,1,0,20220309,DAL,NYK
Shot Chart Detail,0022100988,591,1629029,Luka Dončić,1610612742,Dallas Mavericks,4,5,11,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,85,40,1,0,20220309,DAL,NYK
Shot Chart Detail,0022100999,24,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,10,18,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-169,236,1,0,20220311,HOU,DAL
Shot Chart Detail,0022100999,42,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,8,25,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,18,43,1,0,20220311,HOU,DAL
Shot Chart Detail,0022100999,44,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,8,24,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,4,26,1,0,20220311,HOU,DAL
Shot Chart Detail,0022100999,54,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,6,55,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-17,31,1,1,20220311,HOU,DAL
Shot Chart Detail,0022100999,66,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,5,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,22,261,1,0,20220311,HOU,DAL
Shot Chart Detail,0022100999,123,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,2,23,Made Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,20,40,1,1,20220311,HOU,DAL
Shot Chart Detail,0022100999,133,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,1,47,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,30,-56,304,1,1,20220311,HOU,DAL
Shot Chart Detail,0022100999,267,1629029,Luka Dončić,1610612742,Dallas Mavericks,2,4,52,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-104,256,1,0,20220311,HOU,DAL
Shot Chart Detail,0022100999,279,1629029,Luka Dončić,1610612742,Dallas Mavericks,2,3,39,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,32,261,1,1,20220311,HOU,DAL
Shot Chart Detail,0022100999,301,1629029,Luka Dončić,1610612742,Dallas Mavericks,2,2,11,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-211,145,1,1,20220311,HOU,DAL
Shot Chart Detail,0022100999,304,1629029,Luka Dončić,1610612742,Dallas Mavericks,2,1,48,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-13,46,1,0,20220311,HOU,DAL
Shot Chart Detail,0022100999,348,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,10,51,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-145,241,1,0,20220311,HOU,DAL
Shot Chart Detail,0022100999,403,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,6,48,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-108,269,1,1,20220311,HOU,DAL
Shot Chart Detail,0022100999,419,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,5,5,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,10,75,1,1,20220311,HOU,DAL
Shot Chart Detail,0022100999,423,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,4,48,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,43,37,1,0,20220311,HOU,DAL
Shot Chart Detail,0022100999,567,1629029,Luka Dončić,1610612742,Dallas Mavericks,4,7,13,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-134,256,1,1,20220311,HOU,DAL
Shot Chart Detail,0022100999,609,1629029,Luka Dončić,1610612742,Dallas Mavericks,4,3,55,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,29,-6,299,1,0,20220311,HOU,DAL
Shot Chart Detail,0022100999,615,1629029,Luka Dončić,1610612742,Dallas Mavericks,4,3,5,Missed Shot,Step Back Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,227,49,1,0,20220311,HOU,DAL
Shot Chart Detail,0022100999,622,1629029,Luka Dončić,1610612742,Dallas Mavericks,4,2,1,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,26,117,1,1,20220311,HOU,DAL
Shot Chart Detail,0022101014,9,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,11,25,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,130,261,1,1,20220313,BOS,DAL
Shot Chart Detail,0022101014,51,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,5,39,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-58,268,1,0,20220313,BOS,DAL
Shot Chart Detail,0022101014,61,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,5,8,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-229,13,1,0,20220313,BOS,DAL
Shot Chart Detail,0022101014,89,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,3,40,Missed Shot,Turnaround Fadeaway Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-76,19,1,0,20220313,BOS,DAL
Shot Chart Detail,0022101014,120,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,0,48,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,17,10,1,1,20220313,BOS,DAL
Shot Chart Detail,0022101014,223,1629029,Luka Dončić,1610612742,Dallas Mavericks,2,5,50,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,27,41,1,1,20220313,BOS,DAL
Shot Chart Detail,0022101014,250,1629029,Luka Dončić,1610612742,Dallas Mavericks,2,3,24,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-159,203,1,0,20220313,BOS,DAL
Shot Chart Detail,0022101014,292,1629029,Luka Dončić,1610612742,Dallas Mavericks,2,0,30,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-64,176,1,0,20220313,BOS,DAL
Shot Chart Detail,0022101014,321,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,10,10,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,66,265,1,0,20220313,BOS,DAL
Shot Chart Detail,0022101014,327,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,9,38,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-85,37,1,1,20220313,BOS,DAL
Shot Chart Detail,0022101014,354,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,6,55,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-108,275,1,1,20220313,BOS,DAL
Shot Chart Detail,0022101014,393,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,3,20,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,231,114,1,0,20220313,BOS,DAL
Shot Chart Detail,0022101014,420,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,2,4,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,22,49,222,1,1,20220313,BOS,DAL
Shot Chart Detail,0022101014,509,1629029,Luka Dončić,1610612742,Dallas Mavericks,4,7,51,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,28,279,1,1,20220313,BOS,DAL
Shot Chart Detail,0022101014,561,1629029,Luka Dončić,1610612742,Dallas Mavericks,4,2,56,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,91,247,1,0,20220313,BOS,DAL
Shot Chart Detail,0022101014,579,1629029,Luka Dončić,1610612742,Dallas Mavericks,4,1,21,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,64,269,1,1,20220313,BOS,DAL
Shot Chart Detail,0022101036,12,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,11,6,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-47,52,1,1,20220316,BKN,DAL
Shot Chart Detail,0022101036,27,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,9,11,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,77,257,1,1,20220316,BKN,DAL
Shot Chart Detail,0022101036,33,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,8,45,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,30,161,255,1,0,20220316,BKN,DAL
Shot Chart Detail,0022101036,59,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,6,43,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,96,137,1,1,20220316,BKN,DAL
Shot Chart Detail,0022101036,63,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,6,6,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-159,21,1,0,20220316,BKN,DAL
Shot Chart Detail,0022101036,67,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,5,38,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-97,34,1,0,20220316,BKN,DAL
Shot Chart Detail,0022101036,107,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,3,13,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,38,16,1,1,20220316,BKN,DAL
Shot Chart Detail,0022101036,111,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,2,55,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,109,-1,1,0,20220316,BKN,DAL
Shot Chart Detail,0022101036,121,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,1,53,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,32,-152,287,1,1,20220316,BKN,DAL
Shot Chart Detail,0022101036,130,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,0,34,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,29,11,298,1,0,20220316,BKN,DAL
Shot Chart Detail,0022101036,237,1629029,Luka Dončić,1610612742,Dallas Mavericks,2,5,45,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-36,48,1,1,20220316,BKN,DAL
Shot Chart Detail,0022101036,246,1629029,Luka Dončić,1610612742,Dallas Mavericks,2,5,14,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-154,237,1,0,20220316,BKN,DAL
Shot Chart Detail,0022101036,257,1629029,Luka Dončić,1610612742,Dallas Mavericks,2,4,33,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-27,17,1,1,20220316,BKN,DAL
Shot Chart Detail,0022101036,266,1629029,Luka Dončić,1610612742,Dallas Mavericks,2,3,40,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,30,150,263,1,1,20220316,BKN,DAL
Shot Chart Detail,0022101036,275,1629029,Luka Dončić,1610612742,Dallas Mavericks,2,3,17,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,31,-67,306,1,1,20220316,BKN,DAL
Shot Chart Detail,0022101036,305,1629029,Luka Dončić,1610612742,Dallas Mavericks,2,1,5,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,33,2,335,1,0,20220316,BKN,DAL
Shot Chart Detail,0022101036,328,1629029,Luka Dončić,1610612742,Dallas Mavericks,2,0,0,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,30,-6,300,1,0,20220316,BKN,DAL
Shot Chart Detail,0022101036,338,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,11,44,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,102,242,1,0,20220316,BKN,DAL
Shot Chart Detail,0022101036,385,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,7,34,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-150,241,1,1,20220316,BKN,DAL
Shot Chart Detail,0022101036,395,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,6,46,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-137,50,1,0,20220316,BKN,DAL
Shot Chart Detail,0022101036,420,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,4,30,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,18,12,1,1,20220316,BKN,DAL
Shot Chart Detail,0022101036,437,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,3,38,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,29,0,293,1,0,20220316,BKN,DAL
Shot Chart Detail,0022101036,458,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,1,22,Made Shot,Driving Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,17,8,1,1,20220316,BKN,DAL
Shot Chart Detail,0022101036,601,1629029,Luka Dončić,1610612742,Dallas Mavericks,4,2,22,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,59,105,1,1,20220316,BKN,DAL
Shot Chart Detail,0022101036,610,1629029,Luka Dončić,1610612742,Dallas Mavericks,4,1,3,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,167,76,1,0,20220316,BKN,DAL
Shot Chart Detail,0022101036,617,1629029,Luka Dončić,1610612742,Dallas Mavericks,4,0,22,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-81,144,1,1,20220316,BKN,DAL
Shot Chart Detail,0022101046,14,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,10,38,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-151,21,1,0,20220318,PHI,DAL
Shot Chart Detail,0022101046,47,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,6,59,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-235,49,1,0,20220318,PHI,DAL
Shot Chart Detail,0022101046,57,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,6,2,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-131,254,1,1,20220318,PHI,DAL
Shot Chart Detail,0022101046,81,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,4,37,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,13,-74,117,1,1,20220318,PHI,DAL
Shot Chart Detail,0022101046,100,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,3,13,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,29,-85,281,1,0,20220318,PHI,DAL
Shot Chart Detail,0022101046,127,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,1,3,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-66,259,1,1,20220318,PHI,DAL
Shot Chart Detail,0022101046,135,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,0,31,Missed Shot,Fadeaway Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-240,25,1,0,20220318,PHI,DAL
Shot Chart Detail,0022101046,274,1629029,Luka Dončić,1610612742,Dallas Mavericks,2,2,38,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,18,190,1,0,20220318,PHI,DAL
